"","UF","status","n","year","week","min","max"
"11535","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2016,48,"0","0"
"11536","São Paulo","Dado estável. Sujeito a pequenas alterações.","65",2016,48,"65","65"
"11537","Tocantins","Dado estável. Sujeito a pequenas alterações.","7",2016,48,"7","7"
"11538","Acre","Dado estável. Sujeito a pequenas alterações.","7",2016,49,"7","7"
"11539","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2016,49,"0","0"
"11540","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,49,"0","0"
"11541","Amazonas","Dado estável. Sujeito a pequenas alterações.","1",2016,49,"1","1"
"11542","Bahia","Dado estável. Sujeito a pequenas alterações.","5",2016,49,"5","5"
"11543","Brasil","Dado estável. Sujeito a pequenas alterações.","233",2016,49,"233","233"
"11544","Ceará","Dado estável. Sujeito a pequenas alterações.","4",2016,49,"4","4"
"11545","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","7",2016,49,"7","7"
"11546","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","6",2016,49,"6","6"
"11547","Goiás","Dado estável. Sujeito a pequenas alterações.","8",2016,49,"8","8"
"11548","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,49,"0","0"
"11549","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","2",2016,49,"2","2"
"11550","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","2",2016,49,"2","2"
"11551","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","28",2016,49,"28","28"
"11552","Paraná","Dado estável. Sujeito a pequenas alterações.","37",2016,49,"37","37"
"11553","Paraíba","Dado estável. Sujeito a pequenas alterações.","2",2016,49,"2","2"
"11554","Pará","Dado estável. Sujeito a pequenas alterações.","12",2016,49,"12","12"
"11555","Pernambuco","Dado estável. Sujeito a pequenas alterações.","17",2016,49,"17","17"
"11556","Piauí","Dado estável. Sujeito a pequenas alterações.","2",2016,49,"2","2"
"11557","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2016,49,"0","0"
"11558","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","24",2016,49,"24","24"
"11559","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","3",2016,49,"3","3"
"11560","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,49,"0","0"
"11561","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2016,49,"0","0"
"11562","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","9",2016,49,"9","9"
"11563","Sergipe","Dado estável. Sujeito a pequenas alterações.","1",2016,49,"1","1"
"11564","São Paulo","Dado estável. Sujeito a pequenas alterações.","53",2016,49,"53","53"
"11565","Tocantins","Dado estável. Sujeito a pequenas alterações.","3",2016,49,"3","3"
"11566","Acre","Dado estável. Sujeito a pequenas alterações.","4",2016,50,"4","4"
"11567","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2016,50,"0","0"
"11568","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,50,"0","0"
"11569","Amazonas","Dado estável. Sujeito a pequenas alterações.","1",2016,50,"1","1"
"11570","Bahia","Dado estável. Sujeito a pequenas alterações.","5",2016,50,"5","5"
"11571","Brasil","Dado estável. Sujeito a pequenas alterações.","180",2016,50,"180","180"
"11572","Ceará","Dado estável. Sujeito a pequenas alterações.","3",2016,50,"3","3"
"11573","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","2",2016,50,"2","2"
"11574","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","3",2016,50,"3","3"
"11575","Goiás","Dado estável. Sujeito a pequenas alterações.","2",2016,50,"2","2"
"11576","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,50,"0","0"
"11577","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2016,50,"0","0"
"11578","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","6",2016,50,"6","6"
"11579","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","35",2016,50,"35","35"
"11580","Paraná","Dado estável. Sujeito a pequenas alterações.","21",2016,50,"21","21"
"11581","Paraíba","Dado estável. Sujeito a pequenas alterações.","2",2016,50,"2","2"
"11582","Pará","Dado estável. Sujeito a pequenas alterações.","10",2016,50,"10","10"
"11583","Pernambuco","Dado estável. Sujeito a pequenas alterações.","11",2016,50,"11","11"
"11584","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2016,50,"1","1"
"11585","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2016,50,"1","1"
"11586","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","16",2016,50,"16","16"
"11587","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","8",2016,50,"8","8"
"11588","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,50,"0","0"
"11589","Roraima","Dado estável. Sujeito a pequenas alterações.","2",2016,50,"2","2"
"11590","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","6",2016,50,"6","6"
"11591","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2016,50,"0","0"
"11592","São Paulo","Dado estável. Sujeito a pequenas alterações.","39",2016,50,"39","39"
"11593","Tocantins","Dado estável. Sujeito a pequenas alterações.","2",2016,50,"2","2"
"11594","Acre","Dado estável. Sujeito a pequenas alterações.","2",2016,51,"2","2"
"11595","Alagoas","Dado estável. Sujeito a pequenas alterações.","1",2016,51,"1","1"
"11596","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,51,"0","0"
"11597","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2016,51,"0","0"
"11598","Bahia","Dado estável. Sujeito a pequenas alterações.","1",2016,51,"1","1"
"11599","Brasil","Dado estável. Sujeito a pequenas alterações.","213",2016,51,"213","213"
"11600","Ceará","Dado estável. Sujeito a pequenas alterações.","7",2016,51,"7","7"
"11601","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","12",2016,51,"12","12"
"11602","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2016,51,"0","0"
"11603","Goiás","Dado estável. Sujeito a pequenas alterações.","5",2016,51,"5","5"
"11604","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,51,"0","0"
"11605","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2016,51,"0","0"
"11606","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","3",2016,51,"3","3"
"11607","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","36",2016,51,"36","36"
"11608","Paraná","Dado estável. Sujeito a pequenas alterações.","27",2016,51,"27","27"
"11609","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2016,51,"0","0"
"11610","Pará","Dado estável. Sujeito a pequenas alterações.","9",2016,51,"9","9"
"11611","Pernambuco","Dado estável. Sujeito a pequenas alterações.","13",2016,51,"13","13"
"11612","Piauí","Dado estável. Sujeito a pequenas alterações.","2",2016,51,"2","2"
"11613","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2016,51,"0","0"
"11614","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","29",2016,51,"29","29"
"11615","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","5",2016,51,"5","5"
"11616","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,51,"0","0"
"11617","Roraima","Dado estável. Sujeito a pequenas alterações.","2",2016,51,"2","2"
"11618","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","10",2016,51,"10","10"
"11619","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2016,51,"0","0"
"11620","São Paulo","Dado estável. Sujeito a pequenas alterações.","47",2016,51,"47","47"
"11621","Tocantins","Dado estável. Sujeito a pequenas alterações.","2",2016,51,"2","2"
"11622","Acre","Dado estável. Sujeito a pequenas alterações.","4",2016,52,"4","4"
"11623","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2016,52,"0","0"
"11624","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,52,"0","0"
"11625","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2016,52,"0","0"
"11626","Bahia","Dado estável. Sujeito a pequenas alterações.","3",2016,52,"3","3"
"11627","Brasil","Dado estável. Sujeito a pequenas alterações.","180",2016,52,"180","180"
"11628","Ceará","Dado estável. Sujeito a pequenas alterações.","4",2016,52,"4","4"
"11629","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","5",2016,52,"5","5"
"11630","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","2",2016,52,"2","2"
"11631","Goiás","Dado estável. Sujeito a pequenas alterações.","4",2016,52,"4","4"
"11632","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,52,"0","0"
"11633","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","3",2016,52,"3","3"
"11634","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","5",2016,52,"5","5"
"11635","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","31",2016,52,"31","31"
"11636","Paraná","Dado estável. Sujeito a pequenas alterações.","17",2016,52,"17","17"
"11637","Paraíba","Dado estável. Sujeito a pequenas alterações.","1",2016,52,"1","1"
"11638","Pará","Dado estável. Sujeito a pequenas alterações.","12",2016,52,"12","12"
"11639","Pernambuco","Dado estável. Sujeito a pequenas alterações.","7",2016,52,"7","7"
"11640","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2016,52,"0","0"
"11641","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2016,52,"1","1"
"11642","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","21",2016,52,"21","21"
"11643","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","7",2016,52,"7","7"
"11644","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,52,"0","0"
"11645","Roraima","Dado estável. Sujeito a pequenas alterações.","1",2016,52,"1","1"
"11646","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","8",2016,52,"8","8"
"11647","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2016,52,"0","0"
"11648","São Paulo","Dado estável. Sujeito a pequenas alterações.","42",2016,52,"42","42"
"11649","Tocantins","Dado estável. Sujeito a pequenas alterações.","2",2016,52,"2","2"
"11650","Acre","Dado estável. Sujeito a pequenas alterações.","6",2017,1,"6","6"
"11651","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2017,1,"0","0"
"11652","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2017,1,"0","0"
"11653","Amazonas","Dado estável. Sujeito a pequenas alterações.","1",2017,1,"1","1"
"11654","Bahia","Dado estável. Sujeito a pequenas alterações.","6",2017,1,"6","6"
"11655","Brasil","Dado estável. Sujeito a pequenas alterações.","205",2017,1,"205","205"
"11656","Ceará","Dado estável. Sujeito a pequenas alterações.","1",2017,1,"1","1"
"11657","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","6",2017,1,"6","6"
"11658","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","3",2017,1,"3","3"
"11659","Goiás","Dado estável. Sujeito a pequenas alterações.","10",2017,1,"10","10"
"11660","Maranhão","Dado estável. Sujeito a pequenas alterações.","1",2017,1,"1","1"
"11661","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","2",2017,1,"2","2"
"11662","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","3",2017,1,"3","3"
"11663","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","29",2017,1,"29","29"
"11664","Paraná","Dado estável. Sujeito a pequenas alterações.","20",2017,1,"20","20"
"11665","Paraíba","Dado estável. Sujeito a pequenas alterações.","4",2017,1,"4","4"
"11666","Pará","Dado estável. Sujeito a pequenas alterações.","11",2017,1,"11","11"
"11667","Pernambuco","Dado estável. Sujeito a pequenas alterações.","14",2017,1,"14","14"
"11668","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2017,1,"0","0"
"11669","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2017,1,"1","1"
"11670","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","26",2017,1,"26","26"
"11671","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","8",2017,1,"8","8"
"11672","Rondônia","Dado estável. Sujeito a pequenas alterações.","1",2017,1,"1","1"
"11673","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2017,1,"0","0"
"11674","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","7",2017,1,"7","7"
"11675","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2017,1,"0","0"
"11676","São Paulo","Dado estável. Sujeito a pequenas alterações.","45",2017,1,"45","45"
"11677","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2017,1,"0","0"
"11678","Acre","Dado estável. Sujeito a pequenas alterações.","5",2017,2,"5","5"
"11679","Alagoas","Dado estável. Sujeito a pequenas alterações.","1",2017,2,"1","1"
"11680","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2017,2,"0","0"
"11681","Amazonas","Dado estável. Sujeito a pequenas alterações.","1",2017,2,"1","1"
"11682","Bahia","Dado estável. Sujeito a pequenas alterações.","2",2017,2,"2","2"
"11683","Brasil","Dado estável. Sujeito a pequenas alterações.","177",2017,2,"177","177"
"11684","Ceará","Dado estável. Sujeito a pequenas alterações.","7",2017,2,"7","7"
"11685","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","2",2017,2,"2","2"
"11686","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2017,2,"0","0"
"11687","Goiás","Dado estável. Sujeito a pequenas alterações.","3",2017,2,"3","3"
"11688","Maranhão","Dado estável. Sujeito a pequenas alterações.","3",2017,2,"3","3"
"11689","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","1",2017,2,"1","1"
"11690","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","5",2017,2,"5","5"
"11691","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","35",2017,2,"35","35"
"11692","Paraná","Dado estável. Sujeito a pequenas alterações.","11",2017,2,"11","11"
"11693","Paraíba","Dado estável. Sujeito a pequenas alterações.","4",2017,2,"4","4"
"11694","Pará","Dado estável. Sujeito a pequenas alterações.","11",2017,2,"11","11"
"11695","Pernambuco","Dado estável. Sujeito a pequenas alterações.","13",2017,2,"13","13"
"11696","Piauí","Dado estável. Sujeito a pequenas alterações.","2",2017,2,"2","2"
"11697","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2017,2,"0","0"
"11698","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","13",2017,2,"13","13"
"11699","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","7",2017,2,"7","7"
"11700","Rondônia","Dado estável. Sujeito a pequenas alterações.","1",2017,2,"1","1"
"11701","Roraima","Dado estável. Sujeito a pequenas alterações.","1",2017,2,"1","1"
"11702","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","2",2017,2,"2","2"
"11703","Sergipe","Dado estável. Sujeito a pequenas alterações.","1",2017,2,"1","1"
"11704","São Paulo","Dado estável. Sujeito a pequenas alterações.","43",2017,2,"43","43"
"11705","Tocantins","Dado estável. Sujeito a pequenas alterações.","3",2017,2,"3","3"
"11706","Acre","Dado estável. Sujeito a pequenas alterações.","5",2017,3,"5","5"
"11707","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2017,3,"0","0"
"11708","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2017,3,"0","0"
"11709","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2017,3,"0","0"
"11710","Bahia","Dado estável. Sujeito a pequenas alterações.","3",2017,3,"3","3"
"11711","Brasil","Dado estável. Sujeito a pequenas alterações.","164",2017,3,"164","164"
"11712","Ceará","Dado estável. Sujeito a pequenas alterações.","4",2017,3,"4","4"
"11713","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","8",2017,3,"8","8"
"11714","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2017,3,"1","1"
"11715","Goiás","Dado estável. Sujeito a pequenas alterações.","4",2017,3,"4","4"
